Formula,FW,DSSTox_CID,SR-HSE,ID,ROMol,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD,SMILES
C15H21NO4,279.3315,4175,0,NCGC00259610-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea570>,0,0,0,0,0,0,0,0,0,0,0,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
C2H5NO,59.0672,5,0,NCGC00254680-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea5e0>,0,0,0,0,0,0,0,0,0,0,0,CC(N)=O
C4H11N,73.1368,2284,0,NCGC00255387-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea650>,0,0,0,0,0,0,0,0,0,0,0,CCC(C)N
C8H14O2,142.1956,7096,0,NCGC00258574-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea6c0>,0,0,0,0,0,0,0,0,0,0,0,CC(C)(O)C#CC(C)(C)O
C10H18O,154.2493,5502,0,NCGC00259207-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea730>,0,0,0,0,0,0,0,0,0,0,0,C=CC(C)(O)CCC=C(C)C
C10H18O,154.2493,5502,0,NCGC00257060-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea7a0>,0,0,0,0,0,0,0,0,0,0,0,C=CC(C)(O)CCC=C(C)C
C4H8O3,104.1045,7197,0,NCGC00258001-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea810>,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C(C)O
C5H10O3,118.1311,9127,0,NCGC00258443-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea880>,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)C(C)O
C6H12O3,132.1577,29290,0,NCGC00260402-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea8f0>,0,0,0,0,0,0,0,0,0,0,0,CCCOC(=O)C(C)O
C6H14O3,134.1736,21370,0,NCGC00255535-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea960>,0,0,0,0,0,0,0,0,0,0,0,CC(O)C(CO)C(C)O
C8H16O,128.2120,27643,0,NCGC00256778-01,<rdkit.Chem.rdchem.Mol object at 0x1413ea9d0>,0,0,0,0,0,0,0,0,0,0,0,CC(O)C1CCCCC1
C6H14O2,118.1742,1885,0,NCGC00259524-01,<rdkit.Chem.rdchem.Mol object at 0x1413eaa40>,0,0,0,0,0,0,0,0,0,0,0,CC(O)CC(C)(C)O
C5H12O2,104.1476,12878,0,NCGC00258470-01,<rdkit.Chem.rdchem.Mol object at 0x1413eaab0>,0,0,0,0,0,0,0,0,0,0,0,CC(O)CC(C)O
C7H16O,116.2013,27158,0,NCGC00256893-01,<rdkit.Chem.rdchem.Mol object at 0x1413eab20>,0,0,0,0,0,0,0,0,0,0,0,CCCCCC(C)O
C8H18O,130.2279,7014,0,NCGC00257394-01,<rdkit.Chem.rdchem.Mol object at 0x1413eab90>,0,0,0,0,0,0,0,0,0,0,0,CCCCCCC(C)O
C4H10O2,90.1210,6773,0,NCGC00253944-01,<rdkit.Chem.rdchem.Mol object at 0x1413eac00>,0,1,0,0,0,0,0,0,0,0,0,CC(O)CCO
C3H9NO,75.1097,1764,0,NCGC00257540-01,<rdkit.Chem.rdchem.Mol object at 0x1413eac70>,0,0,0,0,0,0,0,0,0,0,0,CC(O)CN
C6H15NO2,133.1888,179,0,NCGC00256476-01,<rdkit.Chem.rdchem.Mol object at 0x1413eace0>,0,0,0,0,0,0,0,0,0,0,0,CC(O)CNCC(C)O
C3H8O2,76.0944,1206,0,NCGC00254159-01,<rdkit.Chem.rdchem.Mol object at 0x1413ead50>,0,0,0,0,0,0,0,0,0,0,0,CC(O)CO
C3H8O2,76.0944,1206,0,NCGC00255183-01,<rdkit.Chem.rdchem.Mol object at 0x1413eadc0>,0,0,0,0,0,0,0,0,0,0,0,CC(O)CO
C4H10O2,90.1210,4284,0,NCGC00259352-01,<rdkit.Chem.rdchem.Mol object at 0x1413eae30>,0,0,0,0,0,0,0,0,0,0,0,COCC(C)O
C6H14O2,118.1742,9217,0,NCGC00257399-01,<rdkit.Chem.rdchem.Mol object at 0x1413eaea0>,0,0,0,0,0,0,0,0,0,0,0,CCCOCC(C)O
C20H22O5,342.3857,7921,0,NCGC00259829-01,<rdkit.Chem.rdchem.Mol object at 0x1413eaf10>,0,0,0,0,0,0,1,0,0,0,0,CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1
C20H22O5,342.3857,7921,0,NCGC00254168-01,<rdkit.Chem.rdchem.Mol object at 0x1413eaf80>,0,0,0,0,0,0,1,0,0,0,0,CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1
C6H14O2,118.1742,10607,0,NCGC00257828-01,<rdkit.Chem.rdchem.Mol object at 0x1413eaff0>,0,0,0,0,0,0,0,0,0,0,0,CCOC(C)OCC
C4H10S2,122.2522,27089,0,NCGC00256199-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb060>,0,0,0,0,0,0,0,0,0,0,0,CC(S)C(C)S
C4H10S,90.1872,21396,0,NCGC00254987-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb0d0>,0,0,0,0,0,0,0,0,0,0,0,CCC(C)S
C9H16O,140.2227,27192,0,NCGC00256870-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb140>,0,0,0,0,0,0,0,0,0,0,0,CC/C=C\CC/C=C/CO
C8H16O,128.2120,27698,0,NCGC00256821-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb1b0>,0,0,0,0,0,0,0,0,0,0,0,CC/C=C\CCCCO
C6H12O,100.1589,2137,0,NCGC00254913-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb220>,0,0,0,0,0,0,0,0,0,0,0,CC/C=C\CCO
C10H14O,150.2176,29357,0,NCGC00260271-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb290>,0,0,0,0,0,0,0,0,0,0,0,CC1=C(C=O)C(C)(C)CC=C1
C7H10O,110.1537,15186,0,NCGC00255585-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb300>,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(=O)CCC1
C13H20O,192.2973,1769,0,NCGC00256534-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb370>,0,0,0,0,0,0,0,0,0,0,0,CC(=O)/C=C/C1=C(C)CCCC1(C)C
C13H20O,192.2973,27952,0,NCGC00257517-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb3e0>,0,0,0,0,0,0,0,0,0,0,0,CC(=O)C=CC1=C(C)CCCC1(C)C
C10H16O,152.2334,27142,0,NCGC00256741-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb450>,0,0,0,0,0,0,0,0,0,0,0,CC1=C(C=O)C(C)(C)CCC1
C6H8O3,128.1259,21517,0,NCGC00254727-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb4c0>,0,0,0,0,0,0,0,0,0,0,0,CC1=C(O)C(=O)C(C)O1
C4H6O2,86.0892,7544,0,NCGC00257147-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb530>,0,0,0,0,0,0,0,0,0,0,0,CC=CC(=O)O
C8H12O2,140.1797,24745,0,NCGC00256072-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb5a0>,0,0,0,0,0,0,0,0,0,0,0,CC1(C)C(=O)C(C)(C)C1=O
C6H8N2O3,156.1393,509,0,NCGC00255224-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb610>,0,0,0,0,0,0,0,0,0,0,0,CC1(C)C(=O)NC(=O)NC1=O
C10H16O,152.2334,24756,0,NCGC00256080-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb680>,0,0,0,0,0,0,0,0,0,0,0,CC1=CC[C@H](CC=O)C1(C)C
C9H18O,142.2386,27570,0,NCGC00256725-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb6f0>,0,0,0,0,0,0,0,0,0,0,0,C[C@H]1C[C@@H](O)CC(C)(C)C1
C9H16O,140.2227,27072,0,NCGC00256203-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb760>,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(O)CC(C)(C)C1
C14H22O,206.3239,6240,0,NCGC00258744-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb7d0>,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)/C=C/C1C(C)=CCCC1(C)C
C9H18S3,222.4342,27712,0,NCGC00256688-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb840>,0,0,0,0,0,0,0,0,0,0,0,CC1(C)SC(C)(C)SC(C)(C)S1
C12H13NO2,203.2371,3293,0,NCGC00189077-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb8b0>,0,0,0,0,0,0,0,0,0,0,0,CN1C(=O)CC(C)(c2ccccc2)C1=O
C15H19N3O3,289.3297,4287,0,NCGC00258891-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb920>,0,0,0,0,0,0,0,0,0,0,0,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
C15H19N3O4,305.3291,14664,0,NCGC00254909-01,<rdkit.Chem.rdchem.Mol object at 0x1413eb990>,0,0,0,0,0,0,0,0,0,0,0,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
C13H15N3O3,261.2765,14665,0,NCGC00254903-01,<rdkit.Chem.rdchem.Mol object at 0x1413eba00>,0,0,0,0,0,0,0,0,0,0,0,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O
C10H18O,154.2493,21209,0,NCGC00255487-01,<rdkit.Chem.rdchem.Mol object at 0x1413eba70>,0,0,0,0,0,0,0,0,0,0,0,C=C(C)C1CCC(C)(O)CC1
C4H5NO2,99.0880,12622,0,NCGC00254759-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebae0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(=O)[nH]o1
C10H16,136.2340,778,0,NCGC00257954-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebb50>,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@H]1CC=C(C)CC1
C10H14O,150.2176,256,0,NCGC00256315-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebbc0>,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@H]1CC=C(C)C(=O)C1
C15H24,204.3511,27032,0,NCGC00256204-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebc30>,0,0,0,0,0,0,0,0,0,0,0,CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C
C10H14O,150.2176,21413,0,NCGC00254833-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebca0>,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@@H]1CC=C(C)C(=O)C1
C10H16,136.2340,21210,0,NCGC00254865-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebd10>,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC(C(C)C)=CC1
C10H18O,154.2493,6625,0,NCGC00257666-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebd80>,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC(C(C)(C)O)CC1
C10H18O,154.2493,6625,0,NCGC00255464-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebdf0>,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC(C(C)(C)O)CC1
C10H13N5O4,267.2413,127,0,NCGC00254276-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebe60>,0,0,0,0,0,0,0,0,0,0,0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
C5H6N2OS,142.1789,5665,0,NCGC00260445-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebed0>,0,0,0,0,0,0,0,0,0,0,0,Cc1c[nH]c(=S)[nH]c1=O
C9H17NS,171.3030,27156,0,NCGC00256832-01,<rdkit.Chem.rdchem.Mol object at 0x1413ebf40>,0,0,0,0,0,0,0,0,0,0,0,CCC(C)C1N=C(C)C(C)S1
C10H16O2,168.2328,22097,0,NCGC00255956-01,<rdkit.Chem.rdchem.Mol object at 0x142028040>,0,0,0,0,0,0,0,0,0,0,0,CC1OC1C1CCC2(C)OC2C1
C8H9NO2,151.1626,5132,0,NCGC00259549-01,<rdkit.Chem.rdchem.Mol object at 0x1420280b0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc([N+](=O)[O-])c1C
C8H9NO2,151.1626,5132,0,NCGC00254235-01,<rdkit.Chem.rdchem.Mol object at 0x142028120>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc([N+](=O)[O-])c1C
C7H6N2O4,182.1335,528,0,NCGC00259404-01,<rdkit.Chem.rdchem.Mol object at 0x142028190>,0,0,0,0,0,0,0,0,0,0,0,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
C7H6N2O4,182.1335,528,0,NCGC00254319-01,<rdkit.Chem.rdchem.Mol object at 0x142028200>,0,0,0,0,0,0,0,0,0,0,0,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
C7H6ClNO2,171.5810,21263,0,NCGC00254568-01,<rdkit.Chem.rdchem.Mol object at 0x142028270>,0,0,0,0,0,0,0,0,0,0,0,Cc1c(Cl)cccc1[N+](=O)[O-]
C10H18OS,186.3143,27195,0,NCGC00256648-01,<rdkit.Chem.rdchem.Mol object at 0x1420282e0>,0,0,0,0,0,0,0,0,0,0,0,CC1CCC(C(C)(C)S)C(=O)C1
C7H8ClNO3S,221.6613,6527,0,NCGC00257982-01,<rdkit.Chem.rdchem.Mol object at 0x142028350>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(S(=O)(=O)O)c(N)cc1Cl
C10H16O,152.2334,24541,0,NCGC00255787-01,<rdkit.Chem.rdchem.Mol object at 0x1420283c0>,0,0,0,0,0,0,0,0,0,0,0,CC1=CC(C)C(C=O)C(C)C1
C15H19BrN2O5,387.2258,26891,0,NCGC00181297-01,<rdkit.Chem.rdchem.Mol object at 0x142028430>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
C9H12,120.1916,1402,0,NCGC00258072-01,<rdkit.Chem.rdchem.Mol object at 0x1420284a0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C)c(C)c1
C9H12O,136.1910,2049,0,NCGC00259801-01,<rdkit.Chem.rdchem.Mol object at 0x142028510>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)c(O)c(C)c1
C9H12O,136.1910,2049,0,NCGC00254453-01,<rdkit.Chem.rdchem.Mol object at 0x142028580>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)c(O)c(C)c1
C9H12,120.1916,6797,0,NCGC00254430-01,<rdkit.Chem.rdchem.Mol object at 0x1420285f0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)cc(C)c1
C10H12O2,164.2011,28175,0,NCGC00257417-01,<rdkit.Chem.rdchem.Mol object at 0x142028660>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)c(C(=O)O)c(C)c1
C8H9NO2,151.1626,5136,0,NCGC00258330-01,<rdkit.Chem.rdchem.Mol object at 0x1420286d0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)cc([N+](=O)[O-])c1
C8H10ClN,155.6247,20714,0,NCGC00255517-01,<rdkit.Chem.rdchem.Mol object at 0x142028740>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)c(N)c(Cl)c1
C8H9NO2,151.1626,5135,0,NCGC00259772-01,<rdkit.Chem.rdchem.Mol object at 0x1420287b0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc([N+](=O)[O-])c(C)c1
C8H9NO2,151.1626,5135,0,NCGC00257013-01,<rdkit.Chem.rdchem.Mol object at 0x142028820>,0,0,0,0,0,0,1,0,0,0,0,Cc1ccc([N+](=O)[O-])c(C)c1
C14H20O,204.3080,27120,0,NCGC00256692-01,<rdkit.Chem.rdchem.Mol object at 0x142028890>,0,0,0,0,0,0,0,0,0,0,0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C
C7H7Cl,126.5835,7852,0,NCGC00257523-01,<rdkit.Chem.rdchem.Mol object at 0x142028900>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(Cl)c1
C7H7ClO,142.5829,2510,0,NCGC00259567-01,<rdkit.Chem.rdchem.Mol object at 0x142028970>,0,0,0,0,0,1,0,0,0,0,0,Cc1cc(Cl)ccc1O
C8H11N,121.1796,6308,0,NCGC00257612-01,<rdkit.Chem.rdchem.Mol object at 0x1420289e0>,0,0,0,0,1,0,1,0,0,0,0,Cc1ccc(N)cc1C
C8H10O,122.1644,5145,0,NCGC00258827-01,<rdkit.Chem.rdchem.Mol object at 0x142028a50>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C)c(O)c1
C8H10O,122.1644,5145,0,NCGC00254281-01,<rdkit.Chem.rdchem.Mol object at 0x142028ac0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C)c(O)c1
C8H10O,122.1644,5148,0,NCGC00259730-01,<rdkit.Chem.rdchem.Mol object at 0x142028b30>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)cc(O)c1
C8H10O,122.1644,5148,0,NCGC00257396-01,<rdkit.Chem.rdchem.Mol object at 0x142028ba0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cc(C)cc(O)c1
C7H8O,108.1378,4200,0,NCGC00259490-01,<rdkit.Chem.rdchem.Mol object at 0x142028c10>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(O)c1
C7H8O,108.1378,4200,0,NCGC00256824-01,<rdkit.Chem.rdchem.Mol object at 0x142028c80>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(O)c1
C11H16F3NO3S,299.3098 (150.2402+149.0697),29327,0,NCGC00260239-01,<rdkit.Chem.rdchem.Mol object at 0x142028cf0>,0,0,0,0,0,0,0,0,0,0,0,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F
C10H9N,143.1852,5657,0,NCGC00258698-01,<rdkit.Chem.rdchem.Mol object at 0x142028d60>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc2cccnc2c1
C10H14N2,162.2316,17696,0,NCGC00255538-01,<rdkit.Chem.rdchem.Mol object at 0x142028dd0>,0,0,0,0,0,0,0,0,0,0,0,CN/C=N/c1ccc(C)cc1C
C7H7Br,171.0345,4661,0,NCGC00258522-01,<rdkit.Chem.rdchem.Mol object at 0x142028e40>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(Br)cc1
C9H12O,136.1910,2187,0,NCGC00259823-01,<rdkit.Chem.rdchem.Mol object at 0x142028eb0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C)c(O)c1C
C9H12O,136.1910,2187,0,NCGC00253981-01,<rdkit.Chem.rdchem.Mol object at 0x142028f20>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C)c(O)c1C
C8H9NO2,151.1626,5137,0,NCGC00257926-01,<rdkit.Chem.rdchem.Mol object at 0x142028f90>,0,1,0,0,0,0,0,0,0,0,0,Cc1ccc(C)c([N+](=O)[O-])c1
C9H10O,134.1751,21626,0,NCGC00255646-01,<rdkit.Chem.rdchem.Mol object at 0x142029000>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C=O)cc1C
C7H7NO2,137.1360,3792,0,NCGC00259015-01,<rdkit.Chem.rdchem.Mol object at 0x142029070>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc([N+](=O)[O-])cc1
C9H10O,134.1751,24374,0,NCGC00255943-01,<rdkit.Chem.rdchem.Mol object at 0x1420290e0>,0,0,0,0,0,0,0,0,0,0,0,CC(=O)c1ccc(C)cc1
C14H16O4S,280.3394,28731,0,NCGC00182987-01,<rdkit.Chem.rdchem.Mol object at 0x142029150>,0,0,0,0,0,0,0,0,0,0,0,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O
C10H14,134.2182,6645,0,NCGC00254425-01,<rdkit.Chem.rdchem.Mol object at 0x1420291c0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C(C)C)cc1
C13H12,168.2344,27177,0,NCGC00256690-01,<rdkit.Chem.rdchem.Mol object at 0x142029230>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(-c2ccccc2)cc1
C21H15NO3,329.3487,6293,0,NCGC00260448-01,<rdkit.Chem.rdchem.Mol object at 0x1420292a0>,0,1,0,0,1,0,0,0,0,0,0,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1
C20H37O3PS,388.5447 (171.1942+217.3505),27875,0,NCGC00258129-01,<rdkit.Chem.rdchem.Mol object at 0x142029310>,0,0,0,0,0,0,0,0,0,0,0,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1
C8H7NO3S,197.2111,7558,0,NCGC00259247-01,<rdkit.Chem.rdchem.Mol object at 0x142029380>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(S(=O)(=O)N=C=O)cc1
C8H7NO3S,197.2111,7558,0,NCGC00257105-01,<rdkit.Chem.rdchem.Mol object at 0x1420293f0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(S(=O)(=O)N=C=O)cc1
C12H18N2O3S,270.3479,1359,0,NCGC00259161-01,<rdkit.Chem.rdchem.Mol object at 0x142029460>,0,0,0,0,0,0,0,0,0,0,0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
C14H21N3O3S,311.3998,1358,0,NCGC00254501-01,<rdkit.Chem.rdchem.Mol object at 0x1420294d0>,0,0,0,0,0,0,1,0,0,0,0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
C9H13NO2S,199.2700,5310,0,NCGC00257920-01,<rdkit.Chem.rdchem.Mol object at 0x142029540>,0,0,0,0,0,0,0,0,0,0,0,CCNS(=O)(=O)c1ccc(C)cc1
C11H17NO2S,227.3232,22198,0,NCGC00255722-01,<rdkit.Chem.rdchem.Mol object at 0x1420295b0>,0,0,0,0,0,0,0,0,0,0,0,CCCCNS(=O)(=O)c1ccc(C)cc1
C7H9NO2S,171.2169,9105,0,NCGC00259143-01,<rdkit.Chem.rdchem.Mol object at 0x142029620>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(S(N)(=O)=O)cc1
C7H9NO2S,171.2169,9105,0,NCGC00257435-01,<rdkit.Chem.rdchem.Mol object at 0x142029690>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(S(N)(=O)=O)cc1
C8H7NO4,181.1455,5642,0,NCGC00258622-01,<rdkit.Chem.rdchem.Mol object at 0x142029700>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C(=O)O)cc1[N+](=O)[O-]
C7H8N2O2,152.1506,959,0,NCGC00254217-01,<rdkit.Chem.rdchem.Mol object at 0x142029770>,0,0,0,0,1,0,0,0,0,0,0,Cc1ccc([N+](=O)[O-])cc1N
C8H10N2O,150.1778,24407,0,NCGC00255870-01,<rdkit.Chem.rdchem.Mol object at 0x1420297e0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(C(N)=O)cc1N
C7H7NO5S,217.1992,6975,0,NCGC00259739-01,<rdkit.Chem.rdchem.Mol object at 0x142029850>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O
C7H7NO5S,217.1992,6975,0,NCGC00257106-01,<rdkit.Chem.rdchem.Mol object at 0x1420298c0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O
C7H7Cl,126.5835,4814,0,NCGC00254345-01,<rdkit.Chem.rdchem.Mol object at 0x142029930>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(Cl)cc1
C8H10O,122.1644,5574,0,NCGC00257643-01,<rdkit.Chem.rdchem.Mol object at 0x1420299a0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(CO)cc1
C7H8O,108.1378,1869,0,NCGC00258667-01,<rdkit.Chem.rdchem.Mol object at 0x142029a10>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc(O)cc1
C10H16BF4N,237.0454 (86.8052+150.2402),29281,0,NCGC00260234-01,<rdkit.Chem.rdchem.Mol object at 0x142029a80>,0,0,0,0,0,0,0,0,0,0,0,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F
C10H16F6NP,295.2049 (150.2402+144.9647),29319,0,NCGC00260230-01,<rdkit.Chem.rdchem.Mol object at 0x142029af0>,0,0,0,0,0,0,0,0,0,0,0,CCCC[n+]1cccc(C)c1.F[P-](F)(F)(F)(F)F
C11H16F3NO3S,299.3098 (150.2402+149.0697),29322,0,NCGC00260236-01,<rdkit.Chem.rdchem.Mol object at 0x142029b60>,0,0,0,0,0,0,1,0,0,0,0,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F
C9H6O3,162.1421,7805,0,NCGC00259763-01,<rdkit.Chem.rdchem.Mol object at 0x142029bd0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc2c(c1)C(=O)OC2=O
C9H6O3,162.1421,7805,0,NCGC00257380-01,<rdkit.Chem.rdchem.Mol object at 0x142029c40>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc2c(c1)C(=O)OC2=O
C10H9N,143.1852,887,0,NCGC00253998-01,<rdkit.Chem.rdchem.Mol object at 0x142029cb0>,0,0,0,0,0,0,0,0,0,0,0,Cc1ccc2ncccc2c1
C8H10,106.1650,1446,0,NCGC00257846-01,<rdkit.Chem.rdchem.Mol object at 0x142029d20>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1
C8H10,106.1650,1446,0,NCGC00259605-01,<rdkit.Chem.rdchem.Mol object at 0x142029d90>,0,0,0,1,0,0,1,0,0,0,0,Cc1cccc(C)c1
C8H10,106.1650,1446,0,NCGC00257052-01,<rdkit.Chem.rdchem.Mol object at 0x142029e00>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1
C8H11N,121.1796,6307,0,NCGC00258977-01,<rdkit.Chem.rdchem.Mol object at 0x142029e70>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1N
C8H11N,121.1796,6307,0,NCGC00254105-01,<rdkit.Chem.rdchem.Mol object at 0x142029ee0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1N
C8H10O,122.1644,4063,0,NCGC00258826-01,<rdkit.Chem.rdchem.Mol object at 0x142029f50>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1O
C8H10O,122.1644,4063,0,NCGC00254005-01,<rdkit.Chem.rdchem.Mol object at 0x142029fc0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1O
C9H10,118.1757,1436,0,NCGC00257740-01,<rdkit.Chem.rdchem.Mol object at 0x14202a030>,0,0,0,0,0,0,0,0,0,0,0,C=Cc1cccc(C)c1
C8H8O2,136.1479,1617,0,NCGC00259140-01,<rdkit.Chem.rdchem.Mol object at 0x14202a0a0>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C(=O)O)c1
C8H8O2,136.1479,1617,0,NCGC00256583-01,<rdkit.Chem.rdchem.Mol object at 0x14202a110>,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C(=O)O)c1
C9H12,120.1916,7876,0,NCGC00260403-01,<rdkit.Chem.rdchem.Mol object at 0x14202a180>,0,0,0,0,0,0,0,0,0,0,0,CCc1cccc(C)c1
